id,name,nrate,pic_url,nrating_pages,minplayers,maxplayers,minage,mean_rating,weight,categories,mechanics,f_0,f_1,f_2,f_3,f_4
74,Apples to Apples,16513,https://cf.geekdo-images.com/micro/img/22jdvqQIY2QopBIIVpRaN3rXt8A=/fit-in/64x64/pic213515.jpg,165,4,10,12,5.84776,1.1636,"Card Game,Humor,Party Game","Hand Management,Player Judge,Simultaneous Action Selection",2.024062475063892,-0.10965105470639341,0.10052693647397727,0.8024907944306187,-0.8927784729455718
88,Torres,8111,https://cf.geekdo-images.com/micro/img/9MdhqEwnAZqkibkRo7JhWcixqjs=/fit-in/64x64/pic3515154.jpg,81,2,4,12,7.15105,2.8812,"Abstract Strategy,Medieval","Action Points,Area Majority / Influence,Enclosure,Grid Movement,Hand Management,Square Grid,Tile Placement",0.07746600777701311,-1.740637027372528,0.30874980449322725,-0.6131096848512654,0.18109336305047075
93,El Grande,21699,https://cf.geekdo-images.com/micro/img/yD1VEIWWs_GbLgBE_M_Pvk1j8JU=/fit-in/64x64/pic87795.jpg,216,2,5,12,7.7701,3.0652,"Medieval,Renaissance","Area Majority / Influence,Area Movement,Auction/Bidding,Card Drafting,Hand Management,Memory,Simultaneous Action Selection",-0.9650535660971524,-1.3187862161706896,0.500863474873481,-0.08785335721463594,-0.4491580834709333
98,Axis & Allies,9773,https://cf.geekdo-images.com/micro/img/n1UJ-LKyAbufeYQwmGdl8NRkULk=/fit-in/64x64/pic24006.jpg,97,2,5,12,6.561730000000001,3.0426,"Economic,Wargame,World War II","Area Movement,Dice Rolling,Minimap Resolution,Stat Check Resolution,Team-Based Game",1.2078956903659994,0.6855416524693859,1.3996461335521992,0.03363652830181486,3.065963221819752
103,Titan,3787,https://cf.geekdo-images.com/micro/img/GoMQjPMPbMcjbr2iqKStXxM6rV4=/fit-in/64x64/pic1083237.jpg,37,2,6,12,6.96513,3.458,"Fantasy,Fighting","Dice Rolling,Minimap Resolution,Player Elimination,Roll / Spin and Move,Secret Unit Deployment,Set Collection",0.7442108778812733,0.8751478782811419,5.405914239757878,3.9749525119809177,0.7035288083396452
105,Colossal Arena,6762,https://cf.geekdo-images.com/micro/img/0_XLhyFGnBbs04MfPgnHNMuCGTs=/fit-in/64x64/pic1680709.jpg,67,2,5,8,6.77865,2.0206,"Card Game,Fantasy,Mythology","Betting and Bluffing,Hand Management",0.722899060791238,-0.559874590349245,0.12080964833905598,0.6356745531350193,-0.8178640793483576
112,Condottiere,7725,https://cf.geekdo-images.com/micro/img/DI5FTllMEEhGlvQ3pk2X5oJbzRA=/fit-in/64x64/pic4211268.jpg,77,2,6,14,6.79865,1.9639,"Bluffing,Card Game,Medieval,Negotiation","Area Majority / Influence,Auction/Bidding,Hand Management",0.7304529896968526,-0.6823345854201478,0.6465778331544441,1.7571900511278362,-0.12536737072336318
116,Guillotine,18083,https://cf.geekdo-images.com/micro/img/x8VE7f6bZ5Q0X_OGUo8U--SOgkA=/fit-in/64x64/pic143139.jpg,180,2,5,12,6.53453,1.2717,"Card Game,Humor,Napoleonic","Card Drafting,Hand Management,Take That",1.1424681219064563,0.6207335638338531,0.24558767301540846,-0.7935832393513486,0.6744592110272494
118,Modern Art,14723,https://cf.geekdo-images.com/micro/img/t43zebHHbStg0tx5ok2UJqN4WGY=/fit-in/64x64/pic3458036.png,147,3,5,10,7.37705,2.3145,"Card Game,Economic","Auction/Bidding,Commodity Speculation,Hand Management",-0.18386747898842604,-1.155639508378285,0.39330207440275733,0.8744803944597876,-0.1637358101323197
140,Pit,7627,https://cf.geekdo-images.com/micro/img/soE9KRKEvNjSQOJeV3VG_JjMLTo=/fit-in/64x64/pic423644.jpg,76,3,8,7,6.38826,1.158,"Card Game,Economic,Party Game,Real-time","Set Collection,Trading",1.3480809396638764,-0.2739644175487407,-0.3055342331460008,0.5800421165836925,0.6832251101483091
150,PitchCar,8835,https://cf.geekdo-images.com/micro/img/EIJge5G7zZEgBlKBTK8K7h_J1i4=/fit-in/64x64/pic215555.jpg,88,2,8,6,7.24135,1.1236,"Action / Dexterity,Children's Game,Party Game,Racing,Sports","Flicking,Modular Board,Race",-0.22091677270978094,-0.19448356709049963,-0.2171053991961171,-0.1857944469791793,0.3217022650778386
171,Chess,24962,https://cf.geekdo-images.com/micro/img/aeZZCLitrGAjWqfqoN4Ggqk95ic=/fit-in/64x64/pic260745.jpg,249,2,2,6,7.10308,3.7251,Abstract Strategy,"Grid Movement,Pattern Movement,Square Grid,Static Capture",0.34188473263273184,-1.1005044960480734,0.9073970418323197,1.30843026810601,0.529618810812318
172,For Sale,20413,https://cf.geekdo-images.com/micro/img/upeldAvxrrbMrgUTRdvoUBcDXss=/fit-in/64x64/pic1513085.jpg,204,3,6,10,7.22043,1.27,"Card Game,Economic","Auction/Bidding,Hand Management",0.08934083643554044,-1.6265479489352628,-0.4289901239128207,0.45735324991924386,-0.672682195507308
173,Formula Dé,7504,https://cf.geekdo-images.com/micro/img/8XIJs-S7og8QILVKrrp32S5BLmY=/fit-in/64x64/pic168167.jpg,75,2,10,10,6.98832,1.9649,"Racing,Sports","Different Dice Movement,Grid Movement,Player Elimination,Push Your Luck,Race,Roll / Spin and Move,Simulation,Team-Based Game",0.4333213285390248,0.8815838191850178,-0.3532217962391493,-0.6144382940814165,0.5868903987532371
181,Risk,26866,https://cf.geekdo-images.com/micro/img/nEVKaZBuzQSbMbNh2qprPRsXLZM=/fit-in/64x64/pic4916782.jpg,268,2,6,10,5.58063,2.0942,"Territory Building,Wargame","Area Majority / Influence,Area Movement,Dice Rolling,Player Elimination,Set Collection",2.774117663206072,0.4368705569086598,1.2934361653070505,0.2858515099810424,1.2487423008099336
188,Go,13505,https://cf.geekdo-images.com/micro/img/ncEmbZZ97K1tiF6nCduIx9Ub75Q=/fit-in/64x64/pic1728832.jpg,135,2,2,8,7.639810000000001,3.9985,Abstract Strategy,Enclosure,-0.41152087040699703,-0.19388098536009984,0.4525913902687218,1.6765452061505828,-1.2041843717046468
215,Tichu,12285,https://cf.geekdo-images.com/micro/img/CSDHtwKIIkPMZIurT-DGRQUg824=/fit-in/64x64/pic169494.jpg,122,4,4,10,7.58489,2.3413,Card Game,"Betting and Bluffing,Hand Management,Ladder Climbing,Team-Based Game,Trick-taking",-0.6032718136586253,-1.073621704328109,1.4812765360789693,-0.24378445982133515,0.1656120025611716
258,Fluxx,14608,https://cf.geekdo-images.com/micro/img/Gw-_BCrkp92Z479hn68X-yc_fto=/fit-in/64x64/pic2405641.jpg,146,2,6,8,5.68157,1.3866,Card Game,"Hand Management,Set Collection",2.7617938554879915,1.2584420197710564,0.9568897302125546,1.3273933183979112,0.8315019646526751
278,Catan Card Game,12295,https://cf.geekdo-images.com/micro/img/V7i3qvr_AjuNXgXu72wfl7Kebuw=/fit-in/64x64/pic135066.jpg,122,2,2,10,6.738169999999999,2.4527,"Card Game,City Building,Territory Building","Card Drafting,Dice Rolling,Hand Management,Trading",0.7484025583886701,-0.226055509437264,0.4039109093012693,-1.9844287229262054,-0.525088679183157
320,Scrabble,23582,https://cf.geekdo-images.com/micro/img/46JQ1nwY4us5FzolqL3mkJWKbKg=/fit-in/64x64/pic404651.jpg,235,2,4,10,6.28167,2.1021,Word Game,"Hand Management,Square Grid,Tile Placement",1.5656217775818653,-0.6924694331327276,-0.024021807340080782,0.5313851175108066,-0.4553034272565549
325,Catan: Seafarers,14655,https://cf.geekdo-images.com/micro/img/PaZPOODJwe3Ej4uUepKQ9uNExks=/fit-in/64x64/pic2420293.jpg,146,3,4,10,7.15642,2.4082,"Civilization,Expansion for Base-game,Exploration,Nautical,Negotiation","Dice Rolling,Hand Management,Memory,Modular Board,Network and Route Building,Trading",0.2514317187865569,0.20513129985808123,-0.12680317503060407,0.5956303478110031,0.14280822985394057
327,Loopin' Louie,7713,https://cf.geekdo-images.com/micro/img/f1clI6yN7KXeJWEvnyAScAt9-OE=/fit-in/64x64/pic4025029.png,77,2,4,4,6.818739999999999,1.0522,"Action / Dexterity,Animals,Aviation / Flight,Children's Game,Electronic,Movies / TV / Radio theme,Real-time",Player Elimination,0.5552889784152469,-0.6421340429890356,-0.9906288898009414,1.4085032211675783,-0.4987340352575066
394,Kahuna,7464,https://cf.geekdo-images.com/micro/img/-nWPNVUIankQK5kcgRcVxSo-of0=/fit-in/64x64/pic2606165.jpg,74,2,2,10,6.65085,2.057,Abstract Strategy,"Area Majority / Influence,Card Drafting,Hand Management,Network and Route Building,Take That",0.6742524481009681,-1.1535488077459055,0.6971895224616125,0.8909764191307086,-1.4418925723297458
432,6 nimmt!,16335,https://cf.geekdo-images.com/micro/img/dX4RFqIoCPBh5f1RbQg4Ms8zzzs=/fit-in/64x64/pic2602138.jpg,163,2,10,8,6.89265,1.2157,Card Game,"Hand Management,Kill Steal,Simultaneous Action Selection",0.5270164773016234,-1.1674312072422417,0.3181401105248708,0.3672792745070275,-0.8935592578931335
438,Scotland Yard,12715,https://cf.geekdo-images.com/micro/img/VmmS7v64Pc6PX6IQ0vcPafvk4Ds=/fit-in/64x64/pic4527702.jpg,127,3,6,10,6.5039,1.9579,"Deduction,Travel","Hidden Movement,Point to Point Movement,Secret Unit Deployment,Team-Based Game",1.0761636549751783,-0.7599594143564891,-0.40697907141286743,1.2667146365620767,0.650892341616301
463,Magic: The Gathering,28707,https://cf.geekdo-images.com/micro/img/37ZjngFtf4rdf2wfHpzJRtD_5eo=/fit-in/64x64/pic163749.jpg,287,2,2,13,7.4862899999999994,3.1830000000000003,"Card Game,Collectible Components,Fantasy,Fighting","Hand Management,Take That",-0.30004352005918666,0.21783140202275705,0.10591152496399288,0.36735602898942243,0.06941395472206352
475,Taj Mahal,6746,https://cf.geekdo-images.com/micro/img/s4ibrmezS6YXA_5d3SvTT_hE8Fk=/fit-in/64x64/pic4092498.jpg,67,3,5,12,7.302289999999999,2.9947,"Bluffing,Political","Auction/Bidding,Card Drafting,Hand Management,Network and Route Building,Set Collection",0.0349952153690437,-1.5369641727835606,1.839869464602448,-1.091497246430047,-0.2895603835926748
478,Citadels,44515,https://cf.geekdo-images.com/micro/img/gpoesw1jJLGQAtnzIhCd7xpnLf4=/fit-in/64x64/pic3239104.jpg,445,2,8,10,7.09595,2.0559,"Bluffing,Card Game,City Building,Fantasy,Medieval","Action Drafting,Card Drafting,Set Collection,Turn Order: Role Order,Variable Player Powers",0.16859216015934336,0.08050693749280602,-0.08631619132296581,0.017111859295522218,-0.21357636725591084
483,Diplomacy,11332,https://cf.geekdo-images.com/micro/img/aA1pZKL83k1ZsyW1w8h2joaKQw0=/fit-in/64x64/pic288149.jpg,113,2,7,12,7.05553,3.3575,"Bluffing,Negotiation,Political,Post-Napoleonic,Wargame","Area Majority / Influence,Area Movement,Player Elimination,Simultaneous Action Selection",0.5378817366689931,-0.15977045686725144,0.6904286360285157,2.0896466519779717,1.7103101170258752
503,Through the Desert,11975,https://cf.geekdo-images.com/micro/img/YOZO9oWWYkKU8bMbo6SbjxXRYUk=/fit-in/64x64/pic3764263.jpg,119,2,5,10,7.060060000000001,2.2115,"Abstract Strategy,Animals,Arabian","Enclosure,Network and Route Building",0.3905670782483784,-1.8818189855470258,-0.4140944615998171,0.388736130385242,-1.2979524021494773
521,Crokinole,9898,https://cf.geekdo-images.com/micro/img/5WqTMh5dYR1qpys-ewLyOjdgd4M=/fit-in/64x64/pic79413.jpg,98,2,4,8,7.82003,1.2656,Action / Dexterity,"Flicking,Team-Based Game",-0.9418023206883158,-0.16691865708261114,-0.40964007035066874,0.1899808176638884,0.05309436307435565
555,The Princes of Florence,14165,https://cf.geekdo-images.com/micro/img/YkudfxQHh7lm5aH8x6DyNvjm6fg=/fit-in/64x64/pic1306997.jpg,141,2,5,12,7.544389999999999,3.2513,"City Building,Renaissance","Auction/Bidding,Grid Coverage,Tile Placement",-0.5456635764094893,-1.2766088096841324,0.6893956373212582,0.047121837132698276,-0.3002354929974448
590,Mille Bornes,6706,https://cf.geekdo-images.com/micro/img/rLKzTTOrVEax7qkTDV5OClIWo1w=/fit-in/64x64/pic4330533.jpg,67,2,6,8,5.691669999999999,1.2527,"Card Game,Racing","Hand Management,Take That,Team-Based Game",2.501235567950046,0.24048816814060298,1.9122200221136882,-1.6798539797676082,-0.2359029859377751
699,HeroQuest,9921,https://cf.geekdo-images.com/micro/img/fB5TVktK7skfOQKy9zJIcecZzFc=/fit-in/64x64/pic338410.jpg,99,2,5,10,7.11221,2.1590000000000003,"Adventure,Exploration,Fantasy,Fighting,Miniatures","Dice Rolling,Die Icon Resolution,Grid Movement,Modular Board,Role Playing,Roll / Spin and Move,Team-Based Game,Variable Player Powers",0.5827012233745522,0.630807285033371,0.6024112181255079,-0.590844129047017,-0.6416215078492533
760,Battle Line,14417,https://cf.geekdo-images.com/micro/img/qkSltw2mtgC37aFhlXqtJGL2nso=/fit-in/64x64/pic149717.jpg,144,2,2,12,7.4168,1.9083,"Ancient,Card Game,Deduction","Hand Management,Set Collection",-0.24688209640107953,-1.3272633524052972,-0.6508819036287549,1.462750956194618,-1.4983408250114278
811,Rummikub,10808,https://cf.geekdo-images.com/micro/img/ha-c4XhuMwarCLGTEP67WcCYTg8=/fit-in/64x64/pic2286966.jpg,108,2,4,8,6.3352,1.7631,"Abstract Strategy,Card Game,Number",Set Collection,1.4492275844663753,-0.5826085307697235,-1.1024601209373321,0.7459783215737577,-0.14276333992256227
822,Carcassonne,87558,https://cf.geekdo-images.com/micro/img/z0tTaije1bRO7y8zKLxgx2IObNo=/fit-in/64x64/pic2337577.jpg,875,2,5,8,7.42375,1.9219,"City Building,Medieval,Territory Building","Area Majority / Influence,Tile Placement",-0.30822555816641595,-1.2273802486836245,-1.781331224703913,-0.7740103016010047,0.4217731475312333
823,Lord of the Rings,13315,https://cf.geekdo-images.com/micro/img/h-SNzp7mE0GGJsZEnRMIETo14z8=/fit-in/64x64/pic479124.jpg,133,2,5,12,6.75482,2.5712,"Adventure,Fantasy,Novel-based","Cooperative Game,Dice Rolling,Hand Management,Set Collection,Variable Player Powers",0.7479124649457142,0.20521013245330055,-0.14822291466296103,-0.22335608207270485,-0.4386003905903352
826,Cartagena,7194,https://cf.geekdo-images.com/micro/img/Ql8P3WkWx-ckcX85Thc3ynIWIaE=/fit-in/64x64/pic1889500.jpg,71,2,5,8,6.689139999999999,1.6081,"Pirates,Racing","Hand Management,Modular Board,Race",0.8643069864056364,-1.2864301688353779,-0.20832607846753837,0.23571994984450037,-0.7871415179380065
891,Cranium,7848,https://cf.geekdo-images.com/micro/img/HxwGlKOjdgz4Bt8Va_qvVOU8yuU=/fit-in/64x64/pic180029.jpg,78,4,16,13,5.68316,1.4369,"Party Game,Puzzle,Trivia,Word Game","Acting,Line Drawing,Paper-and-Pencil,Roll / Spin and Move,Singing,Team-Based Game",2.5047664472504136,-0.056652071780081616,-0.1814378690936824,-0.2142610049700415,0.5848426564571247
915,Mystery of the Abbey,7375,https://cf.geekdo-images.com/micro/img/dsgVYkbcdHiGR_VXOF64AsDmNSY=/fit-in/64x64/pic897161.jpg,73,3,6,10,6.54582,2.2075,"Deduction,Medieval,Murder/Mystery,Religious","Area Movement,Hand Management,Paper-and-Pencil,Set Collection",0.8967091674499661,0.29384148729911985,1.1367225539902674,0.38815098714478846,-1.0916693142451952
926,Catan: Cities & Knights,15481,https://cf.geekdo-images.com/micro/img/2CmbUX4fTfEkT7pA503fntngLYs=/fit-in/64x64/pic2420315.jpg,154,3,4,12,7.460260000000001,2.9005,"Expansion for Base-game,Medieval,Negotiation","Dice Rolling,Hand Management,Memory,Modular Board,Network and Route Building,Trading",-0.1500462285368147,-0.12005128117865874,-0.6368258675421578,-0.678827941558549,1.48550958975648
929,The Great Dalmuti,6307,https://cf.geekdo-images.com/micro/img/JDDb1IHA8nve9IJ3ui7tJQqYMxc=/fit-in/64x64/pic711236.jpg,63,4,8,8,6.551080000000001,1.3024,"Card Game,Medieval","Hand Management,Ladder Climbing,Trick-taking",1.0012225326102937,-0.4934347425132859,-1.1657041679929951,0.7018551757090984,3.5892019009508895
1111,Taboo,9207,https://cf.geekdo-images.com/micro/img/EcqRwep7slKnPdBhfQJYsDxJboE=/fit-in/64x64/pic4100847.jpg,92,4,10,12,6.28466,1.2269,"Party Game,Real-time,Word Game",Team-Based Game,1.5360231477402297,-1.4319555146434855,-0.2500287099106407,2.5569129924614287,-0.35709614782133514
1115,Poker,8286,https://cf.geekdo-images.com/micro/img/ZTpOc8MwE5__e-iO_bF-ivKnPR4=/fit-in/64x64/pic186610.jpg,82,2,10,12,6.696330000000001,2.4508,"Bluffing,Card Game","Betting and Bluffing,Player Elimination,Set Collection",0.8792044236136655,-0.887207752863584,-0.34579127236783497,1.8275168102737926,-0.1084036037165145
1198,SET,9714,https://cf.geekdo-images.com/micro/img/8ILHDEW8-a5xJ69ZsYxT3vykCds=/fit-in/64x64/pic73045.jpg,97,2,20,6,6.491280000000001,1.6871,"Card Game,Puzzle,Real-time","Pattern Recognition,Set Collection",1.332286022858945,-1.1348054850671043,0.24607781535844853,0.9374027297832511,-0.3039831531863613
1219,Labyrinth,8958,https://cf.geekdo-images.com/micro/img/SmbW5TD_s9aNKpsdkFG-sJoCzC0=/fit-in/64x64/pic2773940.jpg,89,2,4,8,6.38924,1.3762,"Children's Game,Maze,Puzzle","Modular Board,Network and Route Building,Point to Point Movement,Tile Placement",1.5028338852736414,-0.37265743360174686,-0.5394726789522651,-0.3266377420945239,-0.6600065723941139
1234,Once Upon a Time: The Storytelling Card Game,7475,https://cf.geekdo-images.com/micro/img/FjSSozaFvFjmw_uhHa13WbSvolo=/fit-in/64x64/pic1494028.jpg,74,2,6,8,6.43446,1.3878,"Card Game,Humor,Party Game,Real-time","Hand Management,Storytelling,Voting",1.2639195819465816,-0.3610426087714691,-0.8493972797011646,3.566143067945116,0.8378597886445385
1294,Clue,15478,https://cf.geekdo-images.com/micro/img/aDRnYTYiOOaZ-l6lPDHtiS9_1Vg=/fit-in/64x64/pic884234.jpg,154,3,6,8,5.66133,1.6667,"Bluffing,Deduction,Movies / TV / Radio theme,Murder/Mystery","Grid Movement,Memory,Roll / Spin and Move",2.67552376622737,-0.13111017593782112,0.23463186456843582,-1.1594716132793552,-0.1364021563260109
1345,Genoa,5758,https://cf.geekdo-images.com/micro/img/EBoXf5kQy74X33t3JL7eVqqxOx4=/fit-in/64x64/pic450409.jpg,57,2,5,12,7.09513,3.0866,"Negotiation,Renaissance","Auction/Bidding,Dice Rolling,Grid Movement,Negotiation,Pick-up and Deliver,Set Collection,Trading",0.240133377554228,-1.2791880694052062,1.7468474630789994,-0.9733199670427649,-2.080697787601004
1406,Monopoly,24285,https://cf.geekdo-images.com/micro/img/7eFidmBBoMndJpmxJM3HVI2uPWE=/fit-in/64x64/pic4235383.jpg,242,2,8,8,4.368609999999999,1.6651,"Economic,Negotiation","Auction/Bidding,Player Elimination,Roll / Spin and Move,Set Collection,Trading",4.530494420969243,-0.5488884693831628,1.322516173505957,-0.834678175405157,0.40296935615525864
1465,Wizard,7096,https://cf.geekdo-images.com/micro/img/rxXJvSB2vJs5u9CynypIIhi2DKM=/fit-in/64x64/pic5948.jpg,70,3,6,10,6.898210000000001,1.7421,Card Game,"Betting and Bluffing,Hand Management,Trick-taking",0.35268400664915844,-0.8208515362286729,0.9592035671345895,0.6851801236475609,-0.4303062260504397
1829,Risk 2210 A.D.,6386,https://cf.geekdo-images.com/micro/img/udPVf6PB98xLk14WIc3JUwxt1Ac=/fit-in/64x64/pic326796.jpg,63,2,5,10,6.6932100000000005,2.7201,"Science Fiction,Territory Building,Wargame","Area Majority / Influence,Area Movement,Auction/Bidding,Dice Rolling,Variable Player Powers",1.130131465261112,0.4405353213499879,2.4814373409731,1.717906170665392,2.7240403725765154
1917,Stratego,12364,https://cf.geekdo-images.com/micro/img/n-a3D1scBjHQkQ54OyeX5x0Wv1c=/fit-in/64x64/pic25644.jpg,123,2,2,8,6.07779,1.8565,"Abstract Strategy,Bluffing,Deduction,Fighting,Memory,Napoleonic,Wargame","Grid Movement,Memory,Secret Unit Deployment",1.9068625607362057,-0.9681180374716156,0.4832133563493619,1.343473553227137,2.59818531667279
1927,Munchkin,36978,https://cf.geekdo-images.com/micro/img/NZBajzli3sEXYIyQ1F0mRZuGBn4=/fit-in/64x64/pic1871016.jpg,369,3,6,10,5.91531,1.7976,"Card Game,Fantasy,Fighting,Humor","Card Drafting,Dice Rolling,Hand Management,Take That,Variable Player Powers",2.3319834121752807,2.162984985905298,0.21542039658764167,-1.3533318312240388,0.2244943877853692
2083,Checkers,6254,https://cf.geekdo-images.com/micro/img/ns0S4GHF6bXy3DiDtGvU9JyZEg4=/fit-in/64x64/pic113720.jpg,62,2,2,6,4.8657900000000005,1.7759,"Abstract Strategy,Comic Book / Strip","Grid Movement,Pattern Movement,Square Grid,Static Capture",3.553261678472412,-0.9187813854385065,0.7241924639243127,1.3486249991807453,1.506779310684668
2163,Space Hulk,3501,https://cf.geekdo-images.com/micro/img/jFrWGeEWtG_MTLpNcnLjWG0F77g=/fit-in/64x64/pic1411446.jpg,35,2,4,12,7.46168,2.5063,"Fighting,Miniatures,Science Fiction","Action Points,Dice Rolling,Grid Movement,Modular Board",-0.16951476144893252,1.5318995554858792,1.0715320213470345,4.945601884509658,-1.886668044055053
2223,UNO,17524,https://cf.geekdo-images.com/micro/img/ie1KLRsaftfW2cuPoM5Ts99n2x4=/fit-in/64x64/pic981505.jpg,175,2,10,6,5.36249,1.1225,"Card Game,Comic Book / Strip,Movies / TV / Radio theme,Number","Hand Management,Lose a Turn,Take That",3.081179125326256,0.32131142445149147,0.4220552576425377,-0.05190995764695551,0.5501946976785015
2243,Yahtzee,10114,https://cf.geekdo-images.com/micro/img/kywlrmrGNxkT_3lUo5lRCwfHmug=/fit-in/64x64/pic378237.jpg,101,2,10,6,5.33937,1.1868,"Children's Game,Comic Book / Strip,Dice,Movies / TV / Radio theme,Music,Sports,Travel","Dice Rolling,Paper-and-Pencil,Push Your Luck,Re-rolling and Locking,Set Collection",3.1596395011727636,-0.04479941996333788,0.6939847005457378,-1.1194223357472781,-0.4829500478449816
2381,Scattergories,7410,https://cf.geekdo-images.com/micro/img/8yvMXKmfKdFefh2bMkmgbS0_wDc=/fit-in/64x64/pic344379.jpg,74,2,6,12,6.16175,1.4,"Party Game,Real-time,Word Game","Dice Rolling,Paper-and-Pencil",1.8744505207683504,-0.4808186378607149,-0.20079979125483052,-0.9019801798424444,1.900716991259729
2397,Backgammon,10501,https://cf.geekdo-images.com/micro/img/bWZaJZyphDac28OMrs_H7b01rVo=/fit-in/64x64/pic1361122.jpg,105,2,2,8,6.52794,2.0195,"Abstract Strategy,Dice","Betting and Bluffing,Dice Rolling,Roll / Spin and Move",1.1403382831609787,-0.5056410340138572,0.11329088736355165,0.7187301120328304,0.3951671560415799
2398,Cribbage,7298,https://cf.geekdo-images.com/micro/img/S92kD5sqsMYO4Zb8TxYb8XY6TrM=/fit-in/64x64/pic121094.jpg,72,2,4,10,7.04137,1.9022,Card Game,Hand Management,0.33891031720714415,-0.40025530920054164,-0.11434889908724954,0.19524328945694117,-1.3544117058369263
2425,Battleship,7348,https://cf.geekdo-images.com/micro/img/NZuuWte8ds4TUaS1Pc7fSE4X43s=/fit-in/64x64/pic288374.jpg,73,2,2,8,4.608630000000001,1.2266,"Children's Game,Deduction,Nautical,Wargame","Paper-and-Pencil,Secret Unit Deployment",4.124780868239026,0.3232365858234225,1.1190568690725216,-0.0376218932796337,0.3823632582555376
2452,Jenga,9823,https://cf.geekdo-images.com/micro/img/WzPRB8ebOH5STj_0g-k2maH_L90=/fit-in/64x64/pic275096.jpg,98,1,8,6,5.589919999999999,1.1246,"Action / Dexterity,Party Game",Stacking and Balancing,2.651496436306165,-0.3370111735611125,-1.1193333821378595,0.996658882916155,0.3886114625210495
2453,Blokus,20437,https://cf.geekdo-images.com/micro/img/Ch_6I6t2Vs_lRqwxNo0gjRsmZfA=/fit-in/64x64/pic2197702.jpg,204,2,4,5,6.90297,1.7799,"Abstract Strategy,Territory Building","Enclosure,Grid Coverage,Hand Management,Tile Placement",0.492669533571787,-0.9703731402948351,0.20260042676275428,0.6550000047241901,-0.9992755608437391
2471,Zombies!!!,13783,https://cf.geekdo-images.com/micro/img/XoFzuyWflNe-yLjJRPYVHbdnbLc=/fit-in/64x64/pic2525171.jpg,137,2,6,15,5.82294,1.6207,"Exploration,Fighting,Horror,Miniatures,Movies / TV / Radio theme,Zombies","Dice Rolling,Grid Movement,Hand Management,Modular Board,Roll / Spin and Move",2.6036774848782054,1.549812109392101,0.20357694477851235,-0.4660522260110194,0.8748775405588806
2511,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases,14134,https://cf.geekdo-images.com/micro/img/NpKnpVX6tu4sCJZbHjPR0r2Q4Vw=/fit-in/64x64/pic3514298.jpg,141,1,8,13,7.79063,2.6996,"Deduction,Murder/Mystery,Novel-based,Post-Napoleonic,Spies/Secret Agents","Cooperative Game,Solo / Solitaire Game,Storytelling",-0.9007344806974176,0.24045286031691346,-0.5490545642033099,0.9639358056284136,-0.10089170875425213
2591,Carcassonne: The River,9342,https://cf.geekdo-images.com/micro/img/RUM-mqYLKYdtooS8QuuKHvrgI3I=/fit-in/64x64/pic193765.jpg,93,2,5,8,6.98428,1.7096,"City Building,Expansion for Base-game,Medieval,Territory Building","Area Majority / Influence,Tile Placement",0.554240044406827,-0.624066279457788,-1.7768890380218614,-0.07111836340267531,0.6704856323714316
2651,Power Grid,51136,https://cf.geekdo-images.com/micro/img/DKm2IiurnYUTVIf1QpIB5KtYO50=/fit-in/64x64/pic4459753.jpg,511,2,6,12,7.88393,3.2760000000000002,"Economic,Industry / Manufacturing","Auction: Turn Order Until Pass,Market,Network and Route Building,Turn Order: Stat-Based",-1.1935581676963005,-1.0114918086645823,0.3655859870185025,-0.258640683664778,0.6660698946727696
2653,Survive: Escape from Atlantis!,17847,https://cf.geekdo-images.com/micro/img/89KJ_lUY2u_am94dHy3IRb7RGeg=/fit-in/64x64/pic1300182.png,178,2,4,8,7.306439999999999,1.7096,"Adventure,Animals,Bluffing,Nautical","Action Points,Dice Rolling,Grid Movement,Memory,Modular Board,Secret Unit Deployment,Take That",-0.08703450421235666,0.20933089885317138,-0.23842224580839302,1.291606440333577,-0.49885980411037484
2655,Hive,25771,https://cf.geekdo-images.com/micro/img/C_6UVDIsd8LLCdCn_hdcUIH0Mbk=/fit-in/64x64/pic791151.jpg,257,2,2,9,7.324730000000001,2.3346,"Abstract Strategy,Animals","Grid Movement,Hexagon Grid,Tile Placement",-0.1588016958754277,-0.6276296298708599,0.11794191193179132,0.5093223449477158,-1.1606904602428567
2807,Catan: 5-6 Player Extension,13467,https://cf.geekdo-images.com/micro/img/4FvUNMDeRGhsws_SfyrLtuX1fYQ=/fit-in/64x64/pic2420287.jpg,134,5,6,10,6.98597,2.3248,"Expansion for Base-game,Negotiation","Dice Rolling,Hand Management,Memory,Modular Board,Network and Route Building,Trading",0.654641075275112,0.37623628383028296,-0.6816744938306301,0.3273662822936008,1.8963464099019451
2842,TransAmerica,7376,https://cf.geekdo-images.com/micro/img/rVLN5uBuh7IPPUjK1EnoMPa0LI0=/fit-in/64x64/pic158561.jpg,73,2,6,13,6.6623,1.3558,Trains,Network and Route Building,0.9128034778366829,-0.9299930344487404,0.04054849838287546,-0.7935022487719869,1.460820105196829
2921,The Game of Life,9115,https://cf.geekdo-images.com/micro/img/cQzoFhxJaFv7rM_4YKGn3aaQmKo=/fit-in/64x64/pic288405.jpg,91,2,6,8,4.25241,1.1794,"Children's Game,Economic","Roll / Spin and Move,Simulation",5.098869505307306,0.6242142064005526,0.9447935813583963,-2.3065790495507796,1.2974506812952153
